Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Score_Original,Week_of_Semester,Learning_Efficiency (%)
S1125,Liam,Jones,student125@university.com,Female,24,Mathematics,19.67,81.14,36.42,83.07,75.01999999999998,17.6,61.97,45.525499999999994,D,28.7,No,Yes,Bachelor's,Low,3,6.4,57.205499999999994,16,62.05948850848995
S1126,Sara,Davis,student126@university.com,Male,21,Engineering,37.99,98.53,66.75999999999999,78.66,75.10999999999999,37.7,72.39,68.66149999999999,C,11.0,No,Yes,Master's,Low,10,8.0,73.0615,12,84.78616903874342
S1127,Ali,Davis,student127@university.com,Male,20,Engineering,79.17,43.44,37.14,66.76,88.04,26.9,51.14,20.0,F,11.0,No,No,PhD,Medium,6,9.0,31.21733333333333,19,62.748328637583505
S1128,Maria,Brown,student128@university.com,Male,18,Business,99.25,48.34,46.28999999999999,67.18,49.879999999999995,63.0,77.52,46.09849999999999,D,27.6,Yes,No,High School,Medium,1,6.3,57.01849999999999,5,81.94671197109868
S1129,Maria,Jones,student129@university.com,Male,20,Mathematics,54.81,67.09,87.37,69.91,82.33,85.0,69.09,67.4385,C,21.2,Yes,No,,Medium,6,5.9,73.7185,17,68.77836875891722
S1130,Maria,Williams,student130@university.com,Male,22,Engineering,9.86,63.09,33.21000000000001,64.56,43.93000000000001,63.3,62.49,43.147000000000006,F,6.3,Yes,Yes,,High,5,6.0,51.307,1,80.42978694008607
S1131,Ahmed,Johnson,student131@university.com,Female,21,Business,56.15,86.96,83.09,85.51,42.13999999999999,54.3,99.28,74.412,B,21.8,No,Yes,PhD,High,1,5.8,81.292,10,77.06422920484398
S1132,Ali,Brown,student132@university.com,Female,23,Engineering,53.61,49.64,71.21999999999998,82.57,66.88999999999999,66.9,71.41,57.23749999999999,C,25.5,Yes,No,Bachelor's,Medium,6,6.4,66.35749999999999,15,77.33913771878277
S1133,Ahmed,Davis,student133@university.com,Male,21,CS,5.22,98.57,90.08999999999999,72.04,60.32999999999999,3.0,70.71,70.15399999999998,C,11.8,Yes,Yes,Bachelor's,High,3,5.7,74.27399999999999,11,81.92736535228477
S1134,Omar,Johnson,student134@university.com,Male,19,CS,69.08,58.9,48.449999999999996,69.89,63.559999999999995,12.3,73.16,58.841999999999985,D,14.6,Yes,Yes,Master's,High,8,6.3,60.00199999999999,13,82.06490282762523
S1135,Ahmed,Johnson,student135@university.com,Female,24,Engineering,70.41,65.74,40.57000000000001,68.25,71.32,9.5,55.81,20.0,F,9.9,No,No,Master's,High,3,8.7,33.13,5,78.53522692118227
S1136,Ali,Johnson,student136@university.com,Male,23,Mathematics,65.48,56.48,27.889999999999993,64.17,53.55,9.8,69.65,43.282,F,20.8,No,No,Bachelor's,Low,3,5.4,49.842,1,66.9042389747333
S1137,Ali,Williams,student137@university.com,Female,20,CS,64.86,74.76,72.2,54.28,67.35,26.0,66.82,58.15499999999999,D,21.6,Yes,No,High School,High,7,7.3,63.79499999999999,12,73.54738636354355
S1138,Omar,Smith,student138@university.com,Female,19,Business,65.29,43.52,63.93000000000001,63.41,50.25,53.2,73.26,52.11699999999999,D,6.7,Yes,No,Bachelor's,Medium,1,6.4,59.47699999999999,11,83.09844460806056
S1139,Ali,Brown,student139@university.com,Male,21,Engineering,54.06,48.98,37.96,66.06,76.47,11.5,92.83,54.54900000000001,D,21.9,Yes,Yes,High School,Low,10,7.7,60.909000000000006,17,61.31123846144871
S1140,Liam,Smith,student140@university.com,Female,20,Business,86.19,84.75,75.63,77.38,53.78,93.5,59.64,63.475999999999985,C,21.5,No,No,PhD,Medium,10,6.4,69.39599999999999,4,85.92090508183607
S1141,Ali,Smith,student141@university.com,Male,20,CS,83.49,51.19,38.11,88.69,56.91,85.39999999999999,80.39,20.0,C,5.9,Yes,No,High School,High,8,4.8,25.845749999999995,15,85.18078630569252
S1142,Maria,Smith,student142@university.com,Male,22,Mathematics,13.91,54.13,38.50000000000001,69.79,41.56,97.2,51.88,20.0,F,18.9,No,Yes,PhD,Medium,4,8.4,32.635333333333335,9,80.20548190966603
S1143,Liam,Johnson,student143@university.com,Female,22,Business,62.86,87.58,55.91,97.24,80.15,4.3,65.84,63.54650000000001,C,20.3,No,No,,Medium,5,7.4,68.26650000000001,19,66.41924345022113
S1144,Liam,Jones,student144@university.com,Female,18,CS,0.39,45.6,43.22,91.37,78.77999999999999,85.1,73.63,64.1165,D,15.8,No,Yes,Bachelor's,High,5,6.6,65.2365,19,73.379143759047
S1145,Omar,Johnson,student145@university.com,Male,22,CS,57.08,66.25,32.910000000000004,99.24,36.730000000000004,80.39999999999999,53.71,20.0,D,27.5,No,Yes,Master's,Medium,4,8.2,31.803333333333335,12,79.41563435816893
S1146,John,Johnson,student146@university.com,Female,24,CS,49.48,41.38,54.84,93.81,53.330000000000005,90.2,77.2,24.731333333333332,D,13.2,No,Yes,,High,1,8.9,42.677,5,73.13055441205715
S1147,John,Davis,student147@university.com,Male,23,Business,51.03,60.81,75.42999999999999,80.84,47.43999999999999,52.8,65.52,56.95299999999999,C,6.7,No,Yes,Master's,High,3,6.0,64.79299999999999,10,84.83636487530843
S1148,Ali,Davis,student148@university.com,Female,20,CS,82.16,81.94,73.79,79.92,65.07000000000001,78.8,99.64,74.12150000000001,B,21.8,Yes,No,High School,High,8,5.8,81.00150000000001,17,71.53168822968769
S1149,Liam,Smith,student149@university.com,Female,22,Engineering,53.99,45.41,56.489999999999995,56.48,67.33999999999999,5.1,81.55,54.30799999999999,D,20.1,No,Yes,Bachelor's,Medium,2,7.8,59.34799999999999,5,73.95704737878829
S1150,John,Johnson,student150@university.com,Male,18,CS,70.11,93.3,58.27,86.12,38.489999999999995,7.6,62.21,47.99249999999999,C,29.7,No,No,Bachelor's,Medium,8,6.3,60.592499999999994,16,84.50743086064148
S1151,John,Smith,student151@university.com,Male,21,Engineering,5.18,94.57,61.160000000000004,80.01,71.74,11.9,55.13,20.0,C,10.8,No,Yes,Bachelor's,Medium,4,4.4,28.680500000000002,7,79.3160154762133
S1152,Ali,Davis,student152@university.com,Male,23,Mathematics,25.09,46.3,57.41,75.35,91.41000000000001,91.5,52.04,59.95199999999999,D,14.9,Yes,Yes,,Low,9,5.8,61.471999999999994,9,76.86887702181775
S1153,John,Jones,student153@university.com,Female,22,Engineering,67.3,99.44,78.74999999999999,84.66,47.38,6.1,54.54,65.58749999999999,C,16.5,No,No,PhD,Medium,8,8.0,67.9875,3,80.7247462010273
S1154,Ahmed,Brown,student154@university.com,Male,20,Mathematics,8.11,57.85,61.41000000000001,72.2,51.260000000000005,10.0,84.0,52.946,C,26.5,No,Yes,High School,High,8,7.5,62.745999999999995,15,86.03997019930193
S1155,Sara,Smith,student155@university.com,Male,21,Mathematics,97.55,45.05,73.39000000000001,76.19,75.92000000000002,93.0,92.75,31.496222222222215,C,15.4,No,No,,High,4,8.3,50.06433333333333,16,70.05375414560032
S1156,Omar,Jones,student156@university.com,Female,24,Engineering,60.42,40.3,56.67999999999999,69.92,58.91999999999999,10.7,57.84,20.0,D,24.3,No,Yes,,Low,2,4.7,20.610999999999997,18,58.73589866193815
S1157,Sara,Brown,student157@university.com,Female,20,Mathematics,43.63,64.51,66.9,85.87,36.9,87.0,70.11,59.202999999999996,C,8.9,Yes,Yes,PhD,Low,8,5.2,66.243,14,77.9666577906154
S1158,Ali,Williams,student158@university.com,Male,21,Engineering,23.16,77.79,58.190000000000005,93.83,55.650000000000006,78.89999999999999,67.71,66.9415,C,15.2,No,Yes,Master's,Low,7,5.1,69.3815,3,82.55889489325247
S1159,Maria,Smith,student159@university.com,Male,24,Business,4.45,59.93,77.82000000000001,92.04,38.77000000000001,4.0,82.23,21.84822222222222,C,8.9,No,Yes,Master's,Low,2,8.9,43.51233333333333,12,83.09362919052234
S1160,Omar,Smith,student160@university.com,Male,24,Mathematics,62.68,90.2,22.54,89.3,51.24999999999999,2.2,59.13,20.0,D,28.7,No,No,Bachelor's,Medium,7,4.8,20.0,9,83.67670577098897
S1161,Ali,Williams,student161@university.com,Male,23,Engineering,95.95,83.0,84.07,50.69,73.30999999999999,53.4,97.67,74.54899999999999,B,9.4,Yes,No,,Medium,1,7.0,79.029,7,80.30954052014998
S1162,Liam,Williams,student162@university.com,Female,20,Mathematics,21.77,61.01,59.26,95.59,56.71,99.7,86.43,74.05799999999999,C,15.5,Yes,Yes,PhD,High,6,7.2,74.698,9,81.47780300893373
S1163,Maria,Smith,student163@university.com,Female,22,CS,50.67,84.06,34.620000000000005,63.74,53.77000000000001,87.89999999999999,97.75,61.55000000000001,C,7.1,No,No,PhD,Medium,7,7.1,67.99000000000001,13,81.44511025302701
S1164,Sara,Williams,student164@university.com,Male,22,Engineering,60.23,96.43,54.0,94.4,44.489999999999995,31.0,63.87,52.9845,C,28.0,Yes,No,Master's,Low,2,7.5,63.9845,18,80.39996289801265
S1165,Ali,Johnson,student165@university.com,Male,18,CS,22.76,45.59,52.16,59.85,80.58999999999999,38.6,79.39,55.90199999999999,D,20.6,Yes,Yes,PhD,Low,2,6.4,61.10199999999999,5,71.20972404281402
S1166,Liam,Brown,student166@university.com,Male,21,Mathematics,88.22,58.37,60.13,71.98,30.93,38.8,86.61,20.0,C,29.1,No,No,Master's,Low,8,4.4,23.4405,13,73.90407086117402
S1167,Omar,Brown,student167@university.com,Female,18,Mathematics,51.07,67.8,50.41,87.47,61.980000000000004,73.4,85.55,61.390000000000015,C,6.1,No,Yes,Master's,Low,2,7.5,69.11000000000001,4,79.47881010250983
S1168,Omar,Brown,student168@university.com,Male,19,Business,64.61,69.88,67.31,82.01,76.35,34.1,51.07,55.952,D,9.4,No,No,,Medium,10,5.4,62.352,2,76.06596671551807
S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,44.63,72.53,51.46000000000001,70.8,84.44000000000001,14.8,99.91,20.0,C,14.5,Yes,Yes,High School,High,2,4.4,34.472750000000005,16,78.21855834563647
S1170,Liam,Williams,student170@university.com,Female,21,CS,77.65,58.04,38.49,83.93,69.24999999999999,74.7,96.4,20.0,C,20.5,Yes,No,Bachelor's,High,5,4.8,30.673000000000002,9,88.99625522843098
S1171,Ahmed,Jones,student171@university.com,Female,23,Business,62.1,80.04,56.56,77.45,58.260000000000005,45.8,55.99,58.30850000000001,D,13.2,Yes,Yes,High School,Medium,4,5.4,61.66850000000001,9,84.29447398329937
S1172,John,Williams,student172@university.com,Male,18,Mathematics,79.84,78.71,62.00999999999999,63.79,76.75,7.7,77.18,58.7315,C,22.8,Yes,No,PhD,Low,1,6.2,65.9315,6,78.73962017045014
S1173,Maria,Smith,student173@university.com,Male,23,Mathematics,56.14,74.67,66.86,82.32,74.55,79.0,65.73,23.21488888888889,C,9.1,No,No,High School,Medium,8,8.3,44.242333333333335,11,83.36017472827722
S1174,Liam,Davis,student174@university.com,Female,23,Business,98.16,46.83,65.97,60.21,76.5,58.5,93.94,65.63749999999999,C,20.0,No,No,High School,Medium,4,6.7,69.99749999999999,1,77.8986569720455
S1175,Emma,Brown,student175@university.com,Male,23,CS,56.14,68.62,94.2,84.7,51.77,48.9,84.88,79.464,B,14.9,Yes,No,Master's,High,9,6.4,80.264,4,80.55361717093248
S1176,John,Williams,student176@university.com,Male,18,Mathematics,33.06,61.37,72.35,50.16,43.03999999999999,67.30000000000001,61.18,20.0,D,17.7,No,Yes,,Medium,2,5.0,27.456000000000007,13,82.20814324209458
S1177,John,Jones,student177@university.com,Female,19,Mathematics,90.68,69.46,84.85000000000001,77.44,73.73,50.5,51.69,23.029555555555554,C,19.2,No,No,PhD,Low,2,8.8,42.82433333333333,13,77.9119701611406
S1178,Ali,Smith,student178@university.com,Female,24,Engineering,8.37,95.31,29.879999999999995,70.05,80.03999999999999,64.80000000000001,64.59,20.0,D,6.5,No,Yes,Bachelor's,Medium,6,8.5,37.343333333333334,13,76.57374726231453
S1179,John,Johnson,student179@university.com,Female,24,Business,91.91,68.83,20.07999999999999,65.16,65.09,86.7,51.91,20.0,F,28.1,Yes,No,Master's,High,2,8.1,28.063666666666663,2,86.11965909234252
S1180,Ahmed,Johnson,student180@university.com,Male,18,Mathematics,75.79,40.84,39.78,75.79,72.69,61.4,57.07,42.62750000000001,D,24.7,No,No,Bachelor's,High,2,5.6,52.06750000000001,9,83.07056483599054
S1181,Omar,Jones,student181@university.com,Female,24,CS,68.85,66.33,45.959999999999994,82.27,75.00999999999999,66.0,81.81,67.66799999999998,D,16.1,No,No,,High,6,6.8,68.78799999999998,8,68.72694560853641
S1182,Emma,Smith,student182@university.com,Female,20,Engineering,96.09,89.24,62.989999999999995,98.27,56.67,61.4,87.25,73.222,B,18.7,Yes,No,High School,Medium,6,5.9,77.502,7,76.65932034984195
S1183,John,Brown,student183@university.com,Male,24,Business,49.93,86.8,54.019999999999996,91.65,66.77,53.1,73.4,60.4965,C,5.8,No,Yes,High School,Low,8,6.0,69.0565,4,76.09363750152804
S1184,Ali,Williams,student184@university.com,Male,22,CS,53.25,70.8,64.42000000000002,85.86,75.52000000000001,17.2,80.01,20.0,C,17.4,No,Yes,,Low,10,4.4,32.7335,18,72.55305721604515
S1185,Ahmed,Smith,student185@university.com,Female,18,Mathematics,61.54,54.99,78.07000000000001,73.95,77.13000000000001,33.6,57.79,20.0,D,15.7,Yes,No,PhD,Low,1,4.7,30.636249999999997,3,84.31201144379447
S1186,Sara,Johnson,student186@university.com,Female,24,Business,92.44,67.91,92.36,69.61,92.06,69.3,65.84,30.33288888888889,C,14.4,No,No,Master's,High,1,8.8,49.45933333333333,6,80.09602984001846
S1187,Omar,Jones,student187@university.com,Male,18,Business,39.29,73.82,75.82000000000001,51.63,51.480000000000004,42.5,85.64,59.7655,C,25.4,No,Yes,High School,High,7,7.1,68.2055,12,73.05185164572227
S1188,Omar,Jones,student188@university.com,Male,19,CS,79.01,99.99,31.1,67.95,35.98,40.6,68.24,20.0,D,9.5,Yes,No,,High,9,4.0,24.333,12,78.08392581520692
S1189,Emma,Williams,student189@university.com,Female,20,Business,94.41,78.65,48.95,92.42,84.06,75.9,67.44,62.94700000000001,C,9.4,No,No,Master's,Low,7,8.0,68.62700000000001,8,82.70868823808095
S1190,Omar,Jones,student190@university.com,Female,18,CS,73.68,81.66,44.31,69.2,46.980000000000004,0.6,59.7,20.0,D,18.0,No,No,Master's,High,4,4.4,24.58425,1,78.90177492233123
S1191,John,Jones,student191@university.com,Male,22,Mathematics,53.97,69.49,37.89,73.08,72.15,67.9,79.74,57.122,D,22.2,Yes,Yes,,High,9,7.5,63.482,4,76.77662024418254
S1192,Ali,Smith,student192@university.com,Female,24,Engineering,34.57,61.27,57.400000000000006,63.59,78.38,48.9,90.48,60.574,C,5.6,Yes,Yes,High School,Medium,6,7.1,68.214,11,81.65609639369264
S1193,Omar,Brown,student193@university.com,Male,22,CS,36.59,88.78,60.959999999999994,63.71,53.269999999999996,37.7,73.47,20.0,C,18.6,Yes,Yes,PhD,High,10,4.3,29.705250000000003,3,88.09096244719538
S1194,Omar,Williams,student194@university.com,Female,24,Engineering,96.27,69.7,48.910000000000004,53.09,86.8,34.1,55.78,54.697,F,12.5,Yes,No,High School,High,1,6.7,57.057,13,82.3071241647926
S1195,Sara,Smith,student195@university.com,Male,18,Business,29.93,99.68,61.74999999999999,80.69,45.64,17.3,91.92,20.0,B,23.9,Yes,Yes,High School,Low,6,4.2,30.937000000000005,17,75.06286946133798
S1196,Sara,Brown,student196@university.com,Male,23,CS,58.66,67.43,74.77000000000001,72.4,80.51,33.4,53.57,20.0,D,16.7,Yes,No,High School,Low,10,4.3,29.7395,10,77.11192891067549
S1197,Maria,Smith,student197@university.com,Female,24,Mathematics,1.78,44.08,20.0,80.3,29.57,39.1,73.59,20.0,F,25.9,Yes,Yes,High School,Medium,6,4.3,20.0,12,79.9581894443797
S1198,Ahmed,Davis,student198@university.com,Female,23,CS,7.55,80.95,59.510000000000005,77.34,78.52,43.7,63.05,64.817,D,14.9,Yes,Yes,Bachelor's,Low,1,5.3,66.937,15,79.85724007732159
S1199,John,Smith,student199@university.com,Male,20,CS,57.16,42.8,73.88999999999999,89.94,64.33999999999999,67.2,96.82,64.53549999999998,B,25.7,No,No,,Low,8,8.0,74.29549999999999,10,80.59339542033845
S1200,Omar,Jones,student200@university.com,Female,22,CS,77.9,55.03,55.7,87.55,59.04999999999999,45.4,86.88,59.463,C,22.9,Yes,No,PhD,High,5,5.8,67.223,14,82.20259803190459
S1201,Liam,Brown,student201@university.com,Female,23,Engineering,2.2,61.22,43.260000000000005,88.57,66.75,79.6,78.32,55.9945,C,25.7,Yes,Yes,PhD,Medium,4,7.2,64.7945,13,75.40515439472611
S1202,Omar,Williams,student202@university.com,Female,22,Engineering,44.55,84.37,32.97999999999999,74.96,73.91999999999999,64.0,83.39,20.0,C,25.3,No,Yes,Bachelor's,High,10,4.6,26.648749999999996,5,83.2366634275674
S1203,Ali,Williams,student203@university.com,Male,24,Business,22.0,69.65,47.00000000000001,67.69,79.09,19.0,76.64,23.38311111111112,D,17.2,Yes,Yes,PhD,High,1,8.7,40.774666666666675,6,71.86057030522392
S1204,Maria,Brown,student204@university.com,Female,24,Business,35.6,41.72,43.51,96.67,93.76,27.7,57.38,58.181,D,14.2,Yes,Yes,Bachelor's,Medium,5,6.5,59.421,2,73.32121668746659
S1205,Ahmed,Jones,student205@university.com,Female,20,Business,79.57,77.01,67.50999999999999,52.71,50.91,7.9,85.45,20.0,C,24.1,Yes,No,Bachelor's,Low,1,4.1,26.73425,17,80.84714644324171
S1206,Liam,Johnson,student206@university.com,Male,24,Business,67.9,64.69,42.88000000000001,57.63,74.09,94.6,74.63,62.08800000000001,D,14.0,Yes,No,PhD,Medium,3,6.7,63.248000000000005,4,77.44939630260562
S1207,Maria,Smith,student207@university.com,Female,20,CS,63.53,95.31,40.02,70.98,45.67,88.69999999999999,81.72,20.0,C,7.2,No,Yes,PhD,High,10,4.9,28.539250000000003,14,83.64759675493102
S1208,Emma,Jones,student208@university.com,Female,23,Engineering,17.45,69.97,20.0,80.7,76.08000000000001,8.5,52.26,20.0,F,26.5,Yes,Yes,High School,Medium,1,5.0,20.0,10,88.49145196213478
S1209,Ahmed,Davis,student209@university.com,Male,24,Engineering,99.02,82.54,86.72,50.41,52.6,57.400000000000006,57.1,66.7785,D,14.9,Yes,No,Bachelor's,Low,10,7.0,66.85849999999999,3,68.42771960610762
S1210,Omar,Brown,student210@university.com,Male,18,Engineering,28.73,53.13,27.08,85.97,52.650000000000006,96.0,79.47,51.608999999999995,D,8.3,Yes,Yes,Master's,Medium,3,5.1,59.248999999999995,3,85.63123090077855
S1211,Omar,Smith,student211@university.com,Female,21,Engineering,52.89,85.66,44.019999999999996,77.94,50.39999999999999,74.7,72.97,56.799,C,21.2,Yes,Yes,,High,2,5.1,64.039,15,83.24471803129636
S1212,Ahmed,Williams,student212@university.com,Female,19,Business,83.95,83.26,54.160000000000004,74.24,49.09,49.2,61.34,49.780000000000015,C,27.2,No,No,High School,High,4,6.7,59.90000000000001,6,88.2019864046652
S1213,Omar,Johnson,student213@university.com,Male,21,CS,16.02,94.24,41.849999999999994,71.17,73.17,24.1,62.04,47.639999999999986,C,26.5,Yes,Yes,Bachelor's,High,7,5.2,58.999999999999986,17,76.28592129021274
S1214,John,Davis,student214@university.com,Male,21,Engineering,5.39,42.03,44.94,75.97,56.400000000000006,27.9,81.58,20.0,D,18.9,No,Yes,High School,High,1,4.6,26.322000000000003,12,87.25627328477306
S1215,Ahmed,Williams,student215@university.com,Female,22,Mathematics,93.08,66.85,41.63,58.09,80.97,73.60000000000001,52.95,47.13850000000001,D,7.2,Yes,No,High School,Low,7,6.0,54.578500000000005,11,76.30292784198654
S1216,Maria,Brown,student216@university.com,Female,20,CS,57.54,80.75,69.55000000000001,55.44,52.85000000000001,78.1,71.71,20.0,C,22.4,No,No,,Medium,6,4.3,28.305500000000006,4,85.27388907138328
S1217,Ahmed,Smith,student217@university.com,Female,22,Mathematics,63.94,45.71,86.52000000000001,64.48,80.82000000000001,52.9,76.16,23.802444444444447,C,20.2,Yes,No,PhD,Medium,4,8.5,44.64366666666667,6,79.8198948212278
S1218,Liam,Brown,student218@university.com,Male,23,CS,54.67,64.64,51.68,85.48,66.89000000000001,12.1,65.41,56.374999999999986,D,10.3,Yes,No,PhD,Medium,9,6.3,60.97499999999999,1,83.85384403217569
S1219,Omar,Smith,student219@university.com,Female,19,CS,60.54,96.53,20.0,79.41,38.609999999999985,93.4,91.03,20.0,C,27.5,No,No,,Low,7,4.1,24.27725,16,78.59756957300318
S1220,John,Jones,student220@university.com,Male,23,CS,61.94,66.16,25.150000000000002,74.01,55.43000000000001,84.5,52.84,41.85700000000001,F,7.2,Yes,No,High School,Medium,10,5.1,50.37700000000001,15,70.80299207906636
S1221,John,Johnson,student221@university.com,Male,18,Mathematics,95.88,99.12,80.11,78.58,65.78,14.1,93.29,32.736222222222224,B,14.3,Yes,No,Bachelor's,Medium,10,8.8,53.184333333333335,17,79.90111360047905
S1222,Emma,Jones,student222@university.com,Male,19,Engineering,20.28,43.41,59.78000000000001,77.96,49.64,5.699999999999999,86.16,55.56349999999999,D,7.4,No,Yes,PhD,Low,5,6.5,62.24349999999999,8,81.04957766991745
S1223,Maria,Jones,student223@university.com,Female,22,Engineering,71.37,83.07,63.65999999999999,65.35,41.120000000000005,53.6,72.31,51.479,C,27.8,Yes,No,Master's,High,2,5.8,63.159,12,78.68132481184325
S1224,Sara,Brown,student224@university.com,Female,24,Mathematics,76.62,74.86,63.929999999999986,54.87,41.4,28.4,96.22,58.220000000000006,C,5.9,Yes,No,Bachelor's,High,1,5.6,67.18,10,81.99110475710147
S1225,Sara,Johnson,student225@university.com,Female,24,Engineering,94.93,70.03,91.33,94.84,63.67999999999999,28.3,85.11,78.851,B,15.6,Yes,No,High School,Low,2,6.1,80.411,15,78.73923267078213
S1226,Ahmed,Smith,student226@university.com,Male,22,Business,99.88,98.25,70.19,80.0,58.25999999999999,8.7,96.55,64.58699999999999,B,26.5,No,No,Master's,Low,9,5.1,76.067,9,90.0903869135891
S1227,Emma,Smith,student227@university.com,Female,23,Engineering,87.67,47.78,79.7,84.89,61.730000000000004,95.3,73.63,67.9125,C,11.3,No,No,Bachelor's,High,2,7.7,71.71249999999999,2,81.15268563914152
S1228,Ali,Davis,student228@university.com,Male,22,Business,98.54,93.76,55.47,73.2,72.58000000000001,83.0,72.65,63.638500000000015,C,7.6,Yes,No,,Low,5,6.5,70.15850000000002,5,77.76526136208668
S1229,Ahmed,Williams,student229@university.com,Male,22,Business,11.29,81.47,45.690000000000005,87.82,86.54999999999998,11.4,76.54,60.683,C,8.2,No,Yes,Master's,Medium,8,7.8,67.083,6,81.68681533173434
